Channel,LQE,UpLink Power,Downlink Power,Time
22,15,-90,-89.38139986,5/7/17 8:40
23,15,-90,-89.68807488,5/7/17 8:40
24,14,-90,-89.07982737,5/7/17 8:40
25,14,-90,-90,5/7/17 8:40
26,14,-84.60265632,-84.14102596,5/7/17 8:40
11,18,-87.36959568,-86.57216784,5/7/17 8:40
12,18,-90,-88.78321235,5/7/17 8:40
13,18,-89.07982737,-87.36959568,5/7/17 8:40
14,20,-90,-89.07982737,5/7/17 8:40
15,20,-90,-90,5/7/17 8:40
16,19,-89.07982737,-87.64351265,5/7/17 8:40
17,21,-86.83405012,-85.31679751,5/7/17 8:40
18,28,-90,-89.68807488,5/7/17 8:40
19,28,-90,-89.07982737,5/7/17 8:40
20,28,-88.49141223,-87.36959568,5/7/17 8:40
21,23,-87.64351265,-87.09981751,5/7/17 8:40
22,23,-88.78321235,-88.78321235,5/7/17 8:40
23,26,-90,-89.68807488,5/7/17 8:40
24,23,-89.68807488,-89.07982737,5/7/17 8:40
25,24,-90,-88.49141223,5/7/17 8:40
26,24,-85.31679751,-83.69000841,5/7/17 8:40
11,30,-87.9216988,-86.31404735,5/7/17 8:40
12,28,-90,-89.07982737,5/7/17 8:40
13,28,-88.49141223,-87.09981751,5/7/17 8:40
14,32,-90,-89.38139986,5/7/17 8:40
15,28,-90,-90,5/7/17 8:40
16,23,-88.49141223,-87.36959568,5/7/17 8:40
17,23,-86.57216784,-85.31679751,5/7/17 8:40
18,30,-90,-89.38139986,5/7/17 8:40
19,29,-90,-89.38139986,5/7/17 8:40
20,29,-87.9216988,-86.57216784,5/7/17 8:40
21,26,-88.20428693,-87.09981751,5/7/17 8:41
22,26,-89.38139986,-89.07982737,5/7/17 8:41
23,27,-90,-89.68807488,5/7/17 8:41
24,24,-89.68807488,-89.07982737,5/7/17 8:41
25,25,-89.68807488,-89.68807488,5/7/17 8:41
26,25,-84.83770528,-83.91424032,5/7/17 8:41
11,30,-87.64351265,-86.31404735,5/7/17 8:41
12,28,-90,-89.38139986,5/7/17 8:41
13,28,-88.20428693,-86.83405012,5/7/17 8:41
14,33,-90,-88.20428693,5/7/17 8:41
15,28,-90,-89.68807488,5/7/17 8:41
16,24,-88.78321235,-88.20428693,5/7/17 8:41
17,25,-86.57216784,-85.56105804,5/7/17 8:41
18,32,-90,-89.38139986,5/7/17 8:41
19,31,-90,-90,5/7/17 8:41
20,30,-88.20428693,-87.36959568,5/7/17 8:41
21,26,-89.07982737,-87.09981751,5/7/17 8:41
22,23,-90,-89.07982737,5/7/17 8:41
23,23,-90,-89.68807488,5/7/17 8:41
24,19,-90,-89.38139986,5/7/17 8:41
25,19,-90,-90,5/7/17 8:41
26,19,-85.80861003,-84.83770528,5/7/17 8:41
11,23,-87.64351265,-86.05956766,5/7/17 8:41
12,22,-89.07982737,-88.49141223,5/7/17 8:41
13,24,-87.64351265,-86.57216784,5/7/17 8:41
14,30,-90,-89.07982737,5/7/17 8:41
15,25,-90,-90,5/7/17 8:41
16,23,-88.78321235,-86.31404735,5/7/17 8:41
17,26,-87.09981751,-86.05956766,5/7/17 8:41
18,32,-90,-89.68807488,5/7/17 8:41
19,32,-89.68807488,-90,5/7/17 8:41
20,33,-90,-87.64351265,5/7/17 8:41
21,26,-89.68807488,-89.07982737,5/7/17 8:41
22,21,-90,-89.68807488,5/7/17 8:41
23,19,-90,-90,5/7/17 8:41
24,13,-89.38139986,-88.78321235,5/7/17 8:41
25,15,-90,-89.38139986,5/7/17 8:41
26,15,-87.36959568,-85.56105804,5/7/17 8:41
11,18,-89.38139986,-88.78321235,5/7/17 8:41
12,13,-90,-90,5/7/17 8:41
13,13,-90,-88.78321235,5/7/17 8:41
14,12,-90,-90,5/7/17 8:41
15,12,-90,-90,5/7/17 8:41
16,11,-89.68807488,-89.07982737,5/7/17 8:41
17,12,-87.64351265,-87.64351265,5/7/17 8:41
18,18,-90,-89.68807488,5/7/17 8:41
19,16,-90,-89.68807488,5/7/17 8:41
20,16,-90,-90,5/7/17 8:41
21,10,-90,-90,5/7/17 8:41
22,8,-90,-90,5/7/17 8:41
23,8,-90,-90,5/7/17 8:41
24,8,-89.68807488,-88.78321235,5/7/17 8:41
25,9,-90,-88.78321235,5/7/17 8:41
11,9,-89.07982737,-89.38139986,5/7/17 8:41
12,11,-90,-90,5/7/17 8:41
13,6,-90,-89.68807488,5/7/17 8:41
14,6,-90,-90,5/7/17 8:41
15,6,-90,-90,5/7/17 8:41
16,6,-89.68807488,-88.78321235,5/7/17 8:41
17,6,-88.78321235,-87.09981751,5/7/17 8:41
18,10,-90,-90,5/7/17 8:41
19,10,-90,-90,5/7/17 8:41
20,9,-90,-89.68807488,5/7/17 8:41
21,9,-90,-90,5/7/17 8:41
22,6,-90,-89.68807488,5/7/17 8:41
23,6,-90,-90,5/7/17 8:41
24,6,-90,-89.68807488,5/7/17 8:41
25,6,-89.38139986,-89.38139986,5/7/17 8:41
26,8,-86.05956766,-85.56105804,5/7/17 8:41
11,14,-90,-88.78321235,5/7/17 8:41
12,11,-90,-90,5/7/17 8:41
13,11,-90,-89.38139986,5/7/17 8:41
14,11,-90,-90,5/7/17 8:41
15,11,-90,-90,5/7/17 8:41
16,11,-90,-88.49141223,5/7/17 8:41
17,11,-88.49141223,-86.05956766,5/7/17 8:41
18,15,-90,-89.38139986,5/7/17 8:41
19,15,-90,-89.68807488,5/7/17 8:41
20,13,-90,-89.68807488,5/7/17 8:41
21,6,-90,-90,5/7/17 8:41
22,6,-90,-89.68807488,5/7/17 8:41
23,6,-90,-90,5/7/17 8:41
24,6,-89.38139986,-89.07982737,5/7/17 8:41
25,8,-90,-89.68807488,5/7/17 8:41
26,8,-84.83770528,-84.83770528,5/7/17 8:41
11,16,-89.07982737,-87.36959568,5/7/17 8:41
12,15,-90,-89.38139986,5/7/17 8:41
13,15,-89.38139986,-88.20428693,5/7/17 8:41
14,16,-90,-90,5/7/17 8:41
15,16,-90,-90,5/7/17 8:41
16,16,-89.07982737,-87.09981751,5/7/17 8:41
17,19,-87.36959568,-86.83405012,5/7/17 8:41
18,25,-89.68807488,-89.38139986,5/7/17 8:41
19,24,-90,-89.38139986,5/7/17 8:41
20,24,-89.38139986,-88.20428693,5/7/17 8:41
21,17,-89.38139986,-87.9216988,5/7/17 8:41
22,16,-90,-88.49141223,5/7/17 8:41
23,16,-90,-89.68807488,5/7/17 8:41
24,15,-89.68807488,-89.68807488,5/7/17 8:41
25,16,-90,-90,5/7/17 8:41
26,16,-86.05956766,-84.37046428,5/7/17 8:41
11,21,-88.78321235,-87.64351265,5/7/17 8:41
12,18,-90,-89.38139986,5/7/17 8:41
13,17,-89.07982737,-87.64351265,5/7/17 8:41
14,19,-89.68807488,-89.38139986,5/7/17 8:41
15,19,-90,-90,5/7/17 8:41
16,17,-88.49141223,-86.83405012,5/7/17 8:41
17,21,-87.09981751,-85.56105804,5/7/17 8:42
18,27,-89.68807488,-89.38139986,5/7/17 8:42
19,27,-90,-89.68807488,5/7/17 8:42
20,27,-89.38139986,-87.9216988,5/7/17 8:42
21,21,-88.78321235,-88.20428693,5/7/17 8:42
22,21,-89.38139986,-89.07982737,5/7/17 8:42
23,23,-90,-89.68807488,5/7/17 8:42
24,20,-90,-89.68807488,5/7/17 8:42
25,20,-90,-90,5/7/17 8:42
26,20,-85.56105804,-85.0757165,5/7/17 8:42
11,24,-88.78321235,-86.31404735,5/7/17 8:42
12,21,-90,-90,5/7/17 8:42
13,20,-89.68807488,-87.64351265,5/7/17 8:42
14,21,-90,-89.07982737,5/7/17 8:42
15,19,-90,-90,5/7/17 8:42
16,16,-88.78321235,-87.09981751,5/7/17 8:42
17,17,-87.64351265,-86.05956766,5/7/17 8:42
18,22,-90,-89.38139986,5/7/17 8:42
19,22,-90,-89.07982737,5/7/17 8:42
20,22,-89.38139986,-89.38139986,5/7/17 8:42
21,16,-89.68807488,-87.64351265,5/7/17 8:42
22,14,-88.78321235,-88.49141223,5/7/17 8:42
23,17,-90,-89.68807488,5/7/17 8:42
24,16,-90,-89.68807488,5/7/17 8:42
25,16,-90,-89.38139986,5/7/17 8:42
26,16,-86.05956766,-84.37046428,5/7/17 8:42
11,21,-89.38139986,-88.20428693,5/7/17 8:42
12,17,-90,-90,5/7/17 8:42
13,17,-90,-89.38139986,5/7/17 8:42
14,17,-90,-90,5/7/17 8:42
15,15,-90,-90,5/7/17 8:42
16,14,-89.07982737,-87.36959568,5/7/17 8:42
17,14,-88.49141223,-87.64351265,5/7/17 8:42
18,17,-90,-89.68807488,5/7/17 8:42
19,17,-90,-89.68807488,5/7/17 8:42
20,17,-90,-90,5/7/17 8:42
21,10,-90,-90,5/7/17 8:42
22,8,-90,-89.07982737,5/7/17 8:42
24,8,-89.68807488,-89.38139986,5/7/17 8:42
25,9,-90,-89.38139986,5/7/17 8:42
26,9,-87.64351265,-85.31679751,5/7/17 8:42
11,15,-90,-89.07982737,5/7/17 8:42
12,12,-90,-90,5/7/17 8:42
13,8,-90,-90,5/7/17 8:42
14,8,-90,-90,5/7/17 8:42
15,8,-90,-90,5/7/17 8:42
16,8,-89.38139986,-87.9216988,5/7/17 8:42
17,10,-87.36959568,-86.05956766,5/7/17 8:42
18,16,-89.68807488,-89.38139986,5/7/17 8:42
19,16,-90,-89.68807488,5/7/17 8:42
20,16,-90,-90,5/7/17 8:42
21,11,-90,-90,5/7/17 8:42
22,11,-90,-89.38139986,5/7/17 8:42
23,11,-90,-90,5/7/17 8:42
24,11,-89.68807488,-90,5/7/17 8:42
25,11,-89.68807488,-89.07982737,5/7/17 8:42
26,12,-84.83770528,-85.0757165,5/7/17 8:42
11,19,-90,-88.20428693,5/7/17 8:42
12,13,-90,-90,5/7/17 8:42
13,12,-90,-89.68807488,5/7/17 8:42
14,12,-90,-90,5/7/17 8:42
15,12,-90,-90,5/7/17 8:42
16,12,-89.38139986,-86.83405012,5/7/17 8:42
17,14,-88.20428693,-86.83405012,5/7/17 8:42
18,18,-90,-89.38139986,5/7/17 8:42
19,17,-90,-89.68807488,5/7/17 8:42
20,16,-90,-90,5/7/17 8:42
21,8,-90,-90,5/7/17 8:42
22,8,-90,-90,5/7/17 8:42
23,8,-90,-90,5/7/17 8:42
24,8,-89.68807488,-88.20428693,5/7/17 8:42
25,9,-90,-88.78321235,5/7/17 8:42
26,9,-87.09981751,-85.56105804,5/7/17 8:42
11,14,-90,-89.07982737,5/7/17 8:42
12,9,-90,-90,5/7/17 8:42
13,9,-90,-89.38139986,5/7/17 8:42
14,9,-90,-90,5/7/17 8:42
15,9,-90,-90,5/7/17 8:42
16,9,-88.49141223,-87.64351265,5/7/17 8:42
17,13,-87.64351265,-87.09981751,5/7/17 8:42
18,18,-89.38139986,-89.07982737,5/7/17 8:42
19,19,-90,-89.68807488,5/7/17 8:42
20,19,-90,-88.49141223,5/7/17 8:42
21,13,-90,-90,5/7/17 8:42
22,13,-89.38139986,-88.78321235,5/7/17 8:42
23,15,-90,-90,5/7/17 8:42
24,15,-90,-88.78321235,5/7/17 8:42
25,15,-89.68807488,-89.38139986,5/7/17 8:42
26,16,-85.56105804,-85.31679751,5/7/17 8:42
11,20,-90,-87.09981751,5/7/17 8:42
12,14,-90,-90,5/7/17 8:42
13,13,-90,-89.68807488,5/7/17 8:42
14,13,-90,-89.68807488,5/7/17 8:42
15,13,-90,-90,5/7/17 8:42
16,13,-89.68807488,-87.64351265,5/7/17 8:42
17,12,-88.78321235,-85.80861003,5/7/17 8:42
18,15,-90,-89.38139986,5/7/17 8:42
19,15,-90,-89.68807488,5/7/17 8:42
20,14,-89.07982737,-89.07982737,5/7/17 8:42
21,9,-89.68807488,-89.38139986,5/7/17 8:42
22,10,-89.68807488,-88.20428693,5/7/17 8:42
23,10,-90,-90,5/7/17 8:42
24,10,-89.38139986,-88.78321235,5/7/17 8:42
25,12,-90,-89.38139986,5/7/17 8:42
26,12,-86.31404735,-85.56105804,5/7/17 8:42
11,18,-89.07982737,-87.64351265,5/7/17 8:42
12,18,-90,-89.68807488,5/7/17 8:42
13,18,-89.68807488,-87.9216988,5/7/17 8:42
14,19,-90,-90,5/7/17 8:42
15,16,-90,-90,5/7/17 8:42
16,15,-88.20428693,-87.64351265,5/7/17 8:42
17,19,-87.09981751,-86.83405012,5/7/17 8:43
18,25,-90,-90,5/7/17 8:43
19,23,-90,-89.07982737,5/7/17 8:43
20,23,-89.38139986,-89.07982737,5/7/17 8:43
21,18,-89.68807488,-88.49141223,5/7/17 8:43
22,16,-90,-89.68807488,5/7/17 8:43
23,16,-90,-90,5/7/17 8:43
24,15,-90,-88.78321235,5/7/17 8:43
25,15,-90,-89.38139986,5/7/17 8:43
26,15,-85.80861003,-85.56105804,5/7/17 8:43
11,19,-87.9216988,-87.09981751,5/7/17 8:43
12,17,-90,-89.07982737,5/7/17 8:43
13,17,-89.68807488,-87.64351265,5/7/17 8:43
14,18,-90,-90,5/7/17 8:43
15,16,-90,-90,5/7/17 8:43
16,16,-89.68807488,-89.07982737,5/7/17 8:43
17,16,-87.64351265,-86.05956766,5/7/17 8:43
18,22,-89.38139986,-88.78321235,5/7/17 8:43
19,23,-90,-89.38139986,5/7/17 8:43
20,23,-90,-90,5/7/17 8:43
21,16,-90,-90,5/7/17 8:43
22,11,-90,-90,5/7/17 8:43
23,11,-90,-90,5/7/17 8:43
24,10,-90,-88.49141223,5/7/17 8:43
25,10,-89.68807488,-89.38139986,5/7/17 8:43
26,11,-87.09981751,-85.56105804,5/7/17 8:43
11,16,-90,-89.68807488,5/7/17 8:43
12,11,-90,-90,5/7/17 8:43
13,9,-90,-89.38139986,5/7/17 8:43
14,9,-90,-89.68807488,5/7/17 8:43
15,9,-90,-90,5/7/17 8:43
16,9,-88.49141223,-87.9216988,5/7/17 8:43
17,13,-86.83405012,-85.0757165,5/7/17 8:43
18,20,-89.68807488,-89.68807488,5/7/17 8:43
19,20,-90,-90,5/7/17 8:43
20,20,-90,-90,5/7/17 8:43
21,13,-90,-90,5/7/17 8:43
22,13,-90,-90,5/7/17 8:43
23,13,-90,-90,5/7/17 8:43
24,13,-89.68807488,-89.38139986,5/7/17 8:43
25,14,-89.38139986,-88.20428693,5/7/17 8:43
26,16,-86.57216784,-86.57216784,5/7/17 8:43
11,19,-90,-88.49141223,5/7/17 8:43
12,13,-90,-89.68807488,5/7/17 8:43
13,12,-90,-89.68807488,5/7/17 8:43
14,12,-90,-90,5/7/17 8:43
15,12,-90,-89.68807488,5/7/17 8:43
16,12,-89.38139986,-87.09981751,5/7/17 8:43
17,13,-87.36959568,-86.05956766,5/7/17 8:43
18,19,-89.38139986,-89.38139986,5/7/17 8:43
19,20,-90,-90,5/7/17 8:43
20,18,-90,-90,5/7/17 8:43
21,11,-90,-90,5/7/17 8:43
22,11,-90,-90,5/7/17 8:43
23,11,-90,-90,5/7/17 8:43
24,11,-90,-88.78321235,5/7/17 8:43
25,11,-89.38139986,-89.38139986,5/7/17 8:43
26,13,-86.31404735,-85.31679751,5/7/17 8:43
11,18,-89.68807488,-89.07982737,5/7/17 8:43
12,14,-90,-90,5/7/17 8:43
13,12,-90,-89.07982737,5/7/17 8:43
14,12,-90,-89.68807488,5/7/17 8:43
15,12,-90,-90,5/7/17 8:43
16,12,-89.68807488,-88.49141223,5/7/17 8:43
17,13,-87.9216988,-86.05956766,5/7/17 8:43
18,18,-90,-89.68807488,5/7/17 8:43
19,18,-90,-90,5/7/17 8:43
20,16,-90,-89.68807488,5/7/17 8:43
21,9,-90,-90,5/7/17 8:43
22,8,-90,-89.68807488,5/7/17 8:43
23,8,-90,-90,5/7/17 8:43
24,8,-90,-89.68807488,5/7/17 8:43
25,8,-90,-89.07982737,5/7/17 8:43
26,8,-86.31404735,-85.0757165,5/7/17 8:43
11,14,-89.07982737,-87.09981751,5/7/17 8:43
12,12,-90,-90,5/7/17 8:43
13,12,-90,-88.20428693,5/7/17 8:43
14,12,-90,-89.68807488,5/7/17 8:43
15,12,-90,-90,5/7/17 8:43
16,12,-89.38139986,-88.49141223,5/7/17 8:43
17,13,-87.9216988,-86.05956766,5/7/17 8:43
18,18,-89.38139986,-89.68807488,5/7/17 8:43
19,20,-90,-89.68807488,5/7/17 8:43
20,20,-90,-90,5/7/17 8:43
21,13,-90,-90,5/7/17 8:43
22,10,-90,-89.38139986,5/7/17 8:43
23,10,-90,-90,5/7/17 8:43
24,10,-90,-88.78321235,5/7/17 8:43
25,10,-90,-89.68807488,5/7/17 8:43
26,10,-85.56105804,-86.05956766,5/7/17 8:43
11,17,-88.78321235,-86.57216784,5/7/17 8:43
12,15,-90,-89.68807488,5/7/17 8:43
13,13,-90,-88.78321235,5/7/17 8:43
14,13,-90,-89.68807488,5/7/17 8:43
15,13,-90,-90,5/7/17 8:43
16,13,-89.38139986,-87.36959568,5/7/17 8:43
17,15,-88.49141223,-87.9216988,5/7/17 8:43
18,19,-90,-89.68807488,5/7/17 8:43
19,19,-89.68807488,-90,5/7/17 8:43
20,19,-90,-89.38139986,5/7/17 8:43
21,12,-90,-89.68807488,5/7/17 8:43
22,9,-90,-89.38139986,5/7/17 8:43
23,9,-90,-90,5/7/17 8:43
24,9,-90,-90,5/7/17 8:43
25,9,-89.68807488,-89.38139986,5/7/17 8:43
26,9,-86.57216784,-84.37046428,5/7/17 8:43
11,15,-89.07982737,-88.20428693,5/7/17 8:43
12,13,-90,-90,5/7/17 8:43
13,13,-89.68807488,-88.78321235,5/7/17 8:43
14,13,-90,-89.68807488,5/7/17 8:43
15,13,-90,-89.68807488,5/7/17 8:43
16,13,-89.07982737,-87.9216988,5/7/17 8:43
17,16,-87.64351265,-86.31404735,5/7/17 8:44
18,21,-90,-90,5/7/17 8:44
19,21,-90,-90,5/7/17 8:44
20,20,-90,-89.68807488,5/7/17 8:44
21,13,-90,-90,5/7/17 8:44
22,11,-89.68807488,-88.78321235,5/7/17 8:44
23,12,-90,-90,5/7/17 8:44
24,11,-90,-89.68807488,5/7/17 8:44
25,11,-90,-89.07982737,5/7/17 8:44
26,11,-86.05956766,-85.0757165,5/7/17 8:44
11,16,-89.68807488,-88.49141223,5/7/17 8:44
12,11,-90,-90,5/7/17 8:44
13,11,-90,-89.68807488,5/7/17 8:44
14,11,-90,-90,5/7/17 8:44
15,11,-90,-90,5/7/17 8:44
16,11,-89.38139986,-87.9216988,5/7/17 8:44
17,12,-87.09981751,-86.05956766,5/7/17 8:44
18,18,-89.38139986,-88.78321235,5/7/17 8:44
19,20,-90,-90,5/7/17 8:44
20,20,-90,-89.68807488,5/7/17 8:44
21,13,-90,-90,5/7/17 8:44
22,12,-90,-90,5/7/17 8:44
24,12,-90,-89.38139986,5/7/17 8:44
25,12,-89.68807488,-89.07982737,5/7/17 8:44
26,13,-86.05956766,-85.31679751,5/7/17 8:44
11,20,-90,-89.07982737,5/7/17 8:44
12,18,-90,-90,5/7/17 8:44
13,12,-90,-88.49141223,5/7/17 8:44
14,10,-90,-90,5/7/17 8:44
15,10,-90,-90,5/7/17 8:44
16,10,-89.68807488,-88.49141223,5/7/17 8:44
17,11,-88.20428693,-86.83405012,5/7/17 8:44
18,16,-90,-89.07982737,5/7/17 8:44
19,16,-90,-89.68807488,5/7/17 8:44
20,15,-90,-89.68807488,5/7/17 8:44
21,7,-90,-90,5/7/17 8:44
22,7,-90,-90,5/7/17 8:44
24,7,-89.38139986,-88.78321235,5/7/17 8:44
25,9,-89.68807488,-89.68807488,5/7/17 8:44
26,10,-85.80861003,-85.56105804,5/7/17 8:44
11,18,-89.68807488,-87.9216988,5/7/17 8:44
12,18,-90,-90,5/7/17 8:44
13,13,-90,-90,5/7/17 8:44
14,13,-90,-90,5/7/17 8:44
15,13,-90,-90,5/7/17 8:44
16,13,-89.07982737,-89.38139986,5/7/17 8:44
17,16,-87.64351265,-87.36959568,5/7/17 8:44
18,21,-89.38139986,-87.64351265,5/7/17 8:44
19,21,-90,-89.68807488,5/7/17 8:44
20,20,-90,-89.38139986,5/7/17 8:44
21,13,-90,-90,5/7/17 8:44
22,12,-90,-90,5/7/17 8:44
24,12,-89.38139986,-89.07982737,5/7/17 8:44
25,13,-90,-89.07982737,5/7/17 8:44
26,13,-86.57216784,-86.05956766,5/7/17 8:44
11,20,-90,-89.38139986,5/7/17 8:44
12,18,-90,-90,5/7/17 8:44
13,12,-89.68807488,-90,5/7/17 8:44
14,12,-90,-90,5/7/17 8:44
15,12,-90,-89.68807488,5/7/17 8:44
16,12,-88.49141223,-87.64351265,5/7/17 8:44
17,15,-87.36959568,-86.83405012,5/7/17 8:44
18,21,-89.68807488,-89.68807488,5/7/17 8:44
19,20,-90,-90,5/7/17 8:44
20,20,-90,-89.68807488,5/7/17 8:44
21,14,-90,-90,5/7/17 8:44
22,14,-90,-89.07982737,5/7/17 8:44
23,14,-90,-90,5/7/17 8:44
24,13,-89.68807488,-87.64351265,5/7/17 8:44
25,14,-89.68807488,-88.78321235,5/7/17 8:44
26,14,-86.83405012,-85.31679751,5/7/17 8:44
11,17,-89.38139986,-88.49141223,5/7/17 8:44
12,13,-90,-90,5/7/17 8:44
13,12,-90,-89.07982737,5/7/17 8:44
14,12,-90,-89.68807488,5/7/17 8:44
15,12,-90,-90,5/7/17 8:44
16,12,-89.07982737,-89.38139986,5/7/17 8:44
17,15,-88.20428693,-85.80861003,5/7/17 8:44
18,19,-90,-89.07982737,5/7/17 8:44
19,18,-90,-90,5/7/17 8:44
20,17,-90,-90,5/7/17 8:44
21,11,-90,-90,5/7/17 8:44
22,9,-90,-89.38139986,5/7/17 8:44
23,9,-90,-90,5/7/17 8:44
24,9,-89.38139986,-88.49141223,5/7/17 8:44
25,11,-89.38139986,-89.38139986,5/7/17 8:44
26,12,-85.0757165,-85.0757165,5/7/17 8:44
11,18,-89.38139986,-87.9216988,5/7/17 8:44
12,15,-90,-90,5/7/17 8:44
13,15,-90,-89.68807488,5/7/17 8:44
14,15,-90,-89.68807488,5/7/17 8:44
15,15,-90,-89.68807488,5/7/17 8:44
16,15,-88.78321235,-88.20428693,5/7/17 8:44
17,19,-87.9216988,-87.9216988,5/7/17 8:44
18,23,-90,-89.68807488,5/7/17 8:44
19,22,-90,-90,5/7/17 8:44
20,20,-90,-90,5/7/17 8:44
21,12,-90,-90,5/7/17 8:44
22,10,-90,-90,5/7/17 8:44
23,10,-90,-90,5/7/17 8:44
24,10,-89.68807488,-88.78321235,5/7/17 8:44
25,11,-90,-89.07982737,5/7/17 8:44
26,11,-85.80861003,-85.31679751,5/7/17 8:44
11,16,-89.07982737,-87.36959568,5/7/17 8:44
12,13,-90,-90,5/7/17 8:44
13,13,-90,-89.68807488,5/7/17 8:44
14,13,-90,-90,5/7/17 8:44
15,13,-90,-90,5/7/17 8:44
16,13,-89.07982737,-86.83405012,5/7/17 8:44
17,16,-88.49141223,-86.05956766,5/7/17 8:44
18,19,-90,-89.68807488,5/7/17 8:44
19,18,-90,-90,5/7/17 8:44
20,18,-90,-90,5/7/17 8:44
21,11,-90,-89.68807488,5/7/17 8:44
22,8,-90,-89.68807488,5/7/17 8:44
23,8,-90,-90,5/7/17 8:44
24,8,-89.38139986,-89.07982737,5/7/17 8:44
25,10,-89.68807488,-88.20428693,5/7/17 8:44
26,11,-85.56105804,-85.0757165,5/7/17 8:44
11,16,-90,-89.07982737,5/7/17 8:44
13,13,-90,-89.68807488,5/7/17 8:45
14,13,-90,-90,5/7/17 8:45
15,13,-90,-90,5/7/17 8:45
16,13,-89.07982737,-88.78321235,5/7/17 8:45
17,15,-86.83405012,-85.31679751,5/7/17 8:45
18,22,-89.07982737,-87.36959568,5/7/17 8:45
19,24,-90,-89.68807488,5/7/17 8:45
20,22,-90,-89.38139986,5/7/17 8:45
21,21,-90,-90,5/7/17 8:45
22,14,-90,-90,5/7/17 8:45
24,14,-89.38139986,-88.78321235,5/7/17 8:45
25,15,-89.38139986,-89.07982737,5/7/17 8:45
26,17,-86.83405012,-85.56105804,5/7/17 8:45
11,24,-90,-89.38139986,5/7/17 8:45
12,21,-90,-90,5/7/17 8:45
13,15,-90,-89.68807488,5/7/17 8:45
14,12,-90,-90,5/7/17 8:45
15,12,-90,-90,5/7/17 8:45
16,12,-89.38139986,-88.20428693,5/7/17 8:45
17,14,-87.36959568,-86.05956766,5/7/17 8:45
18,20,-89.38139986,-88.49141223,5/7/17 8:45
19,20,-90,-89.07982737,5/7/17 8:45
20,18,-89.68807488,-89.38139986,5/7/17 8:45
21,12,-90,-90,5/7/17 8:45
24,12,-89.68807488,-89.07982737,5/7/17 8:45
25,13,-89.68807488,-88.78321235,5/7/17 8:45
26,14,-88.78321235,-86.05956766,5/7/17 8:45
11,17,-90,-90,5/7/17 8:45
13,17,-90,-90,5/7/17 8:45
14,16,-90,-89.68807488,5/7/17 8:45
15,10,-90,-89.68807488,5/7/17 8:45
16,8,-90,-87.9216988,5/7/17 8:45
17,8,-86.83405012,-86.05956766,5/7/17 8:45
18,14,-89.07982737,-87.9216988,5/7/17 8:45
19,16,-89.68807488,-89.68807488,5/7/17 8:45
20,16,-90,-89.68807488,5/7/17 8:45
21,15,-90,-90,5/7/17 8:45
23,12,-90,-90,5/7/17 8:45
24,12,-89.38139986,-89.38139986,5/7/17 8:45
25,14,-90,-89.38139986,5/7/17 8:45
26,14,-85.80861003,-86.57216784,5/7/17 8:45
11,21,-89.38139986,-87.9216988,5/7/17 8:45
12,23,-90,-90,5/7/17 8:45
13,17,-90,-90,5/7/17 8:45
14,14,-90,-90,5/7/17 8:45
15,13,-89.68807488,-89.68807488,5/7/17 8:45
16,14,-89.68807488,-87.9216988,5/7/17 8:45
18,15,-90,-89.38139986,5/7/17 8:45
19,15,-90,-89.68807488,5/7/17 8:45
20,13,-90,-89.68807488,5/7/17 8:45
21,13,-90,-90,5/7/17 8:45
22,6,-90,-90,5/7/17 8:45
23,4,-90,-90,5/7/17 8:45
24,4,-90,-88.49141223,5/7/17 8:45
25,4,-90,-89.38139986,5/7/17 8:45
26,4,-85.31679751,-85.0757165,5/7/17 8:45
11,11,-89.38139986,-88.49141223,5/7/17 8:45
12,12,-90,-90,5/7/17 8:45
13,12,-90,-89.07982737,5/7/17 8:45
14,12,-90,-89.68807488,5/7/17 8:45
15,12,-90,-89.68807488,5/7/17 8:45
16,12,-90,-88.20428693,5/7/17 8:45
17,12,-88.20428693,-86.05956766,5/7/17 8:45
18,16,-90,-89.68807488,5/7/17 8:45
19,16,-90,-89.07982737,5/7/17 8:45
20,16,-90,-90,5/7/17 8:45
21,8,-90,-90,5/7/17 8:45
22,7,-90,-90,5/7/17 8:45
23,7,-90,-90,5/7/17 8:45
24,7,-90,-88.78321235,5/7/17 8:45
25,7,-89.38139986,-89.68807488,5/7/17 8:45
26,8,-86.31404735,-84.60265632,5/7/17 8:45
11,15,-89.68807488,-87.9216988,5/7/17 8:45
12,12,-90,-90,5/7/17 8:45
13,12,-90,-89.38139986,5/7/17 8:45
14,12,-90,-90,5/7/17 8:45
15,12,-90,-90,5/7/17 8:45
16,12,-89.38139986,-87.36959568,5/7/17 8:45
17,14,-88.49141223,-86.83405012,5/7/17 8:45
18,17,-89.68807488,-89.68807488,5/7/17 8:45
19,18,-90,-90,5/7/17 8:45
20,17,-90,-90,5/7/17 8:45
21,9,-90,-90,5/7/17 8:45
22,9,-90,-90,5/7/17 8:45
23,9,-90,-90,5/7/17 8:45
24,9,-90,-87.36959568,5/7/17 8:45
25,9,-89.68807488,-88.78321235,5/7/17 8:45
26,9,-85.0757165,-85.31679751,5/7/17 8:45
11,16,-89.68807488,-87.9216988,5/7/17 8:45
12,13,-90,-89.68807488,5/7/17 8:45
13,12,-90,-89.68807488,5/7/17 8:45
14,12,-90,-90,5/7/17 8:45
15,12,-90,-90,5/7/17 8:45
