Channel,LQE,UpLink Power,Downlink Power,Time
18,67,-81.36576939,-79.41729406,11:03:41
19,68,-80.76837203,-78.85256213,11:03:41
20,75,-80.18277945,-77.92492003,11:03:41
21,77,-81.77153806,-80.18277945,11:03:41
22,78,-84.60265632,-82.60383794,11:03:41
23,78,-90,-90,11:03:41
24,69,-84.83770528,-83.91424032,11:03:41
25,72,-89.07982737,-88.49141223,11:03:41
26,74,-85.80861003,-84.37046428,11:03:41
11,74,-86.05956766,-84.83770528,11:03:41
12,72,-84.83770528,-83.24882053,11:03:41
13,71,-82.81671245,-81.36576939,11:03:49
14,71,-87.9216988,-87.09981751,11:03:50
15,67,-90,-90,11:03:50
16,58,-84.60265632,-84.14102596,11:03:50
17,58,-82.39296693,-80.96610072,11:03:50
18,67,-81.56785393,-79.79805712,11:03:50
19,68,-80.76837203,-79.41729406,11:03:50
20,74,-79.22825074,-77.74099213,11:03:50
21,76,-81.36576939,-79.98989323,11:03:50
22,78,-84.14102596,-83.4682334,11:03:50
23,78,-90,-90,11:03:50
24,69,-85.31679751,-83.91424032,11:03:50
25,72,-88.20428693,-87.64351265,11:03:50
26,77,-87.64351265,-85.56105804,11:03:50
11,74,-88.78321235,-86.31404735,11:03:57
12,68,-84.37046428,-83.4682334,11:03:57
13,67,-82.60383794,-80.76837203,11:03:58
14,67,-89.38139986,-87.64351265,11:03:58
15,60,-90,-90,11:03:58
16,51,-85.0757165,-83.24882053,11:03:58
17,50,-82.39296693,-80.76837203,11:03:58
18,59,-81.77153806,-79.60721041,11:03:58
19,60,-80.96610072,-79.60721041,11:03:58
20,65,-79.60721041,-78.10932046,11:03:58
21,69,-81.36576939,-79.22825074,11:03:58
22,74,-84.37046428,-82.81671245,11:03:58
23,74,-90,-90,11:03:58
24,66,-84.14102596,-83.24882053,11:03:58
25,72,-90,-88.20428693,11:03:58
26,72,-86.31404735,-85.31679751,11:04:05
11,71,-89.38139986,-85.56105804,11:04:05
12,64,-84.37046428,-82.81671245,11:04:05
13,64,-83.69000841,-81.77153806,11:04:06
14,63,-87.64351265,-87.36959568,11:04:06
15,59,-90,-90,11:04:06
16,50,-87.09981751,-85.56105804,11:04:08
17,48,-83.24882053,-81.36576939,11:04:08
18,57,-81.97689872,-80.76837203,11:04:08
19,57,-81.36576939,-80.18277945,11:04:08
20,66,-79.41729406,-78.66581039,11:04:08
21,68,-81.56785393,-79.79805712,11:04:08
22,76,-83.91424032,-83.4682334,11:04:08
23,76,-90,-89.68807488,11:04:08
24,67,-84.14102596,-84.14102596,11:04:08
25,70,-87.36959568,-87.36959568,11:04:08
26,76,-85.0757165,-83.69000841,11:04:08
11,78,-89.68807488,-87.09981751,11:04:14
12,70,-83.91424032,-83.4682334,11:04:14
13,70,-83.91424032,-81.16520939,11:04:15
14,69,-89.68807488,-86.57216784,11:04:15
16,61,-85.56105804,-83.91424032,11:04:15
17,60,-82.60383794,-81.97689872,11:04:15
18,60,-81.56785393,-80.37677824,11:04:15
19,69,-80.76837203,-78.85256213,11:04:15
20,70,-79.60721041,-79.04002478,11:04:18
21,73,-80.76837203,-79.22825074,11:04:18
22,74,-85.31679751,-83.69000841,11:04:18
23,81,-89.68807488,-88.78321235,11:04:20
24,73,-85.31679751,-84.60265632,11:04:20
25,73,-88.78321235,-89.38139986,11:04:20
26,75,-85.56105804,-84.60265632,11:04:20
11,75,-84.37046428,-83.91424032,11:04:20
12,75,-85.56105804,-83.4682334,11:04:20
13,73,-82.81671245,-80.96610072,11:04:23
14,73,-87.9216988,-87.9216988,11:04:23
15,69,-90,-90,11:04:23
16,60,-85.56105804,-83.4682334,11:04:23
17,60,-82.18401476,-80.37677824,11:04:23
18,68,-81.56785393,-79.41729406,11:04:23
19,69,-81.36576939,-79.41729406,11:04:23
20,75,-79.60721041,-77.92492003,11:04:23
21,76,-81.16520939,-79.22825074,11:04:23
22,77,-84.83770528,-83.24882053,11:04:23
23,77,-90,-89.38139986,11:04:23
24,68,-86.83405012,-84.37046428,11:04:23
25,70,-88.78321235,-87.64351265,11:04:23
26,73,-86.83405012,-86.31404735,11:04:30
11,72,-85.80861003,-84.14102596,11:04:30
12,70,-85.56105804,-82.81671245,11:04:30
13,69,-83.0316771,-81.97689872,11:04:32
14,69,-88.20428693,-86.83405012,11:04:32
15,64,-90,-90,11:04:32
16,55,-84.83770528,-83.4682334,11:04:32
17,55,-82.60383794,-81.56785393,11:04:32
18,64,-81.36576939,-79.79805712,11:04:32
19,66,-80.76837203,-78.47971875,11:04:32
20,72,-79.22825074,-77.92492003,11:04:32
21,75,-81.36576939,-79.98989323,11:04:32
22,77,-84.14102596,-83.24882053,11:04:32
23,77,-90,-90,11:04:32
24,68,-84.14102596,-83.0316771,11:04:32
25,73,-88.49141223,-88.49141223,11:04:32
26,76,-86.57216784,-85.31679751,11:04:32
11,75,-86.83405012,-84.14102596,11:04:32
12,73,-85.31679751,-83.24882053,11:04:32
13,72,-83.69000841,-82.39296693,11:04:40
14,71,-89.07982737,-87.36959568,11:04:40
15,64,-90,-90,11:04:40
16,55,-84.60265632,-83.24882053,11:04:40
17,55,-82.18401476,-80.96610072,11:04:40
18,64,-81.16520939,-79.22825074,11:04:40
19,65,-80.57195378,-78.47971875,11:04:40
20,70,-79.98989323,-78.66581039,11:04:40
21,72,-80.96610072,-79.98989323,11:04:40
22,75,-83.4682334,-82.39296693,11:04:40
23,76,-90,-90,11:04:40
24,67,-83.69000841,-83.69000841,11:04:40
25,73,-88.49141223,-89.38139986,11:04:40
26,77,-86.83405012,-86.05956766,11:04:40
11,75,-87.36959568,-85.80861003,11:04:40
12,72,-84.60265632,-83.24882053,11:04:40
13,71,-83.24882053,-81.97689872,11:04:49
14,71,-89.68807488,-87.36959568,11:04:49
15,63,-90,-90,11:04:49
16,54,-85.80861003,-83.24882053,11:04:49
17,52,-82.81671245,-80.96610072,11:04:49
18,61,-81.56785393,-80.18277945,11:04:49
19,62,-80.96610072,-79.41729406,11:04:49
20,67,-79.79805712,-78.29423799,11:04:49
21,70,-80.57195378,-78.85256213,11:04:49
22,73,-85.31679751,-83.4682334,11:04:49
23,73,-90,-89.68807488,11:04:49
24,64,-86.83405012,-83.91424032,11:04:49
25,69,-88.20428693,-87.36959568,11:04:49
26,74,-86.57216784,-84.37046428,11:04:49
11,73,-87.9216988,-85.80861003,11:04:49
12,69,-85.80861003,-83.0316771,11:04:49
13,67,-83.24882053,-82.39296693,11:04:57
14,67,-89.38139986,-87.64351265,11:04:57
15,60,-90,-90,11:04:57
16,51,-85.56105804,-83.0316771,11:04:57
17,51,-83.0316771,-81.16520939,11:04:57
18,59,-80.96610072,-79.22825074,11:04:57
19,62,-80.57195378,-78.85256213,11:04:57
20,67,-80.18277945,-78.29423799,11:04:57
21,69,-82.39296693,-80.37677824,11:04:57
22,73,-85.56105804,-85.0757165,11:04:57
23,73,-90,-90,11:04:57
24,64,-86.31404735,-84.37046428,11:05:03
25,70,-89.38139986,-88.49141223,11:05:03
26,72,-87.9216988,-87.64351265,11:05:03
11,69,-87.9216988,-86.05956766,11:05:03
12,65,-84.60265632,-83.4682334,11:05:03
13,64,-83.0316771,-81.16520939,11:05:06
14,64,-89.07982737,-88.20428693,11:05:06
15,57,-90,-90,11:05:06
16,48,-86.57216784,-83.91424032,11:05:06
17,47,-83.24882053,-81.36576939,11:05:06
18,56,-81.16520939,-78.66581039,11:05:06
19,58,-81.77153806,-79.60721041,11:05:06
20,65,-79.98989323,-77.74099213,11:05:06
21,69,-81.36576939,-79.79805712,11:05:06
22,74,-84.60265632,-84.60265632,11:05:06
23,74,-90,-90,11:05:06
24,65,-86.57216784,-84.60265632,11:05:06
25,69,-88.20428693,-87.64351265,11:05:06
26,73,-87.9216988,-84.60265632,11:05:06
11,72,-88.20428693,-84.60265632,11:05:06
12,67,-85.31679751,-82.39296693,11:05:06
13,66,-82.81671245,-81.36576939,11:05:14
14,66,-89.38139986,-88.20428693,11:05:14
15,58,-90,-90,11:05:14
16,49,-83.91424032,-82.81671245,11:05:14
17,50,-81.77153806,-80.37677824,11:05:14
18,59,-81.16520939,-79.04002478,11:05:14
19,61,-80.37677824,-79.04002478,11:05:14
20,66,-79.60721041,-77.92492003,11:05:14
21,70,-81.16520939,-80.37677824,11:05:14
22,75,-83.24882053,-82.39296693,11:05:14
23,76,-90,-88.78321235,11:05:14
24,67,-86.31404735,-84.37046428,11:05:20
25,72,-89.38139986,-86.83405012,11:05:20
26,74,-86.05956766,-84.37046428,11:05:20
11,72,-85.80861003,-84.14102596,11:05:20
12,71,-84.83770528,-82.81671245,11:05:20
13,70,-82.60383794,-81.16520939,11:05:23
14,70,-88.20428693,-86.83405012,11:05:23
15,65,-90,-89.68807488,11:05:23
16,56,-84.83770528,-82.18401476,11:05:23
17,56,-82.60383794,-81.36576939,11:05:23
18,64,-80.76837203,-79.22825074,11:05:23
19,66,-80.18277945,-78.85256213,11:05:23
20,74,-79.98989323,-78.10932046,11:05:23
21,76,-80.18277945,-78.85256213,11:05:23
22,77,-83.0316771,-82.18401476,11:05:23
23,78,-90,-89.68807488,11:05:23
24,69,-84.37046428,-82.60383794,11:05:23
25,73,-89.68807488,-88.49141223,11:05:23
26,74,-84.83770528,-83.91424032,11:05:23
11,74,-86.31404735,-84.37046428,11:05:30
12,72,-84.60265632,-83.91424032,11:05:30
13,71,-83.4682334,-81.36576939,11:05:31
14,71,-89.07982737,-86.57216784,11:05:31
15,64,-90,-90,11:05:31
16,55,-84.37046428,-83.4682334,11:05:31
17,55,-82.18401476,-80.57195378,11:05:31
18,64,-81.16520939,-79.60721041,11:05:31
19,64,-80.18277945,-78.47971875,11:05:31
20,73,-79.41729406,-77.55749366,11:05:31
21,74,-81.36576939,-79.60721041,11:05:31
22,75,-83.4682334,-82.39296693,11:05:31
23,76,-90,-90,11:05:31
24,67,-85.0757165,-83.4682334,11:05:31
25,73,-89.38139986,-86.83405012,11:05:31
26,74,-84.83770528,-84.37046428,11:05:31
11,74,-85.80861003,-84.14102596,11:05:31
12,73,-83.91424032,-82.18401476,11:05:31
13,72,-82.81671245,-81.36576939,11:05:40
14,72,-88.20428693,-87.36959568,11:05:40
15,67,-90,-90,11:05:40
16,58,-85.80861003,-83.91424032,11:05:40
17,57,-83.0316771,-81.77153806,11:05:40
18,66,-81.77153806,-80.96610072,11:05:40
19,67,-81.56785393,-80.57195378,11:05:40
20,74,-80.76837203,-78.66581039,11:05:40
21,75,-81.97689872,-80.96610072,11:05:40
22,76,-84.60265632,-83.4682334,11:05:40
23,76,-90,-90,11:05:40
24,67,-85.56105804,-84.14102596,11:05:40
25,71,-87.64351265,-87.64351265,11:05:40
26,76,-86.05956766,-84.60265632,11:05:40
11,76,-86.31404735,-84.37046428,11:05:47
12,74,-83.91424032,-82.39296693,11:05:47
13,74,-82.81671245,-81.16520939,11:05:48
14,74,-89.07982737,-85.80861003,11:05:48
15,67,-90,-90,11:05:48
16,58,-85.80861003,-83.91424032,11:05:48
17,57,-82.81671245,-81.56785393,11:05:48
18,66,-80.76837203,-79.04002478,11:05:48
19,67,-80.76837203,-79.22825074,11:05:48
20,71,-79.98989323,-78.10932046,11:05:48
21,73,-80.76837203,-80.18277945,11:05:48
22,75,-84.14102596,-83.24882053,11:05:48
23,75,-90,-89.07982737,11:05:48
24,66,-85.80861003,-83.69000841,11:05:48
25,71,-89.07982737,-87.9216988,11:05:48
26,73,-88.78321235,-86.83405012,11:05:48
11,69,-88.20428693,-86.05956766,11:05:48
12,65,-85.31679751,-83.4682334,11:05:48
15,63,-90,-90,11:05:48
16,54,-85.56105804,-83.69000841,11:05:48
17,53,-82.18401476,-81.16520939,11:05:48
18,53,-80.96610072,-79.79805712,11:05:48
19,53,-80.96610072,-79.41729406,11:05:48
20,62,-79.41729406,-77.74099213,11:05:48
21,64,-81.56785393,-80.18277945,11:05:48
22,71,-85.0757165,-83.4682334,11:05:48
23,76,-90,-90,11:05:48
24,71,-85.0757165,-84.14102596,11:05:48
25,71,-87.9216988,-86.83405012,11:05:48
26,76,-85.56105804,-84.83770528,11:05:48
11,76,-87.09981751,-84.14102596,11:06:04
12,73,-84.14102596,-82.39296693,11:06:04
13,73,-82.18401476,-81.36576939,11:06:05
14,73,-88.78321235,-86.05956766,11:06:05
15,67,-90,-90,11:06:05
16,58,-86.31404735,-84.60265632,11:06:07
17,57,-82.81671245,-81.97689872,11:06:07
18,66,-81.56785393,-81.16520939,11:06:07
19,67,-80.37677824,-77.74099213,11:06:07
20,71,-80.57195378,-78.66581039,11:06:07
21,72,-79.60721041,-78.47971875,11:06:07
22,75,-84.14102596,-82.60383794,11:06:07
23,75,-90,-89.07982737,11:06:07
24,66,-84.37046428,-82.81671245,11:06:07
25,71,-89.07982737,-86.57216784,11:06:07
26,74,-84.37046428,-84.37046428,11:06:07
11,75,-84.83770528,-84.37046428,11:06:07
12,75,-83.69000841,-82.60383794,11:06:07
13,74,-83.0316771,-81.77153806,11:06:14
14,74,-89.07982737,-86.83405012,11:06:14
15,67,-90,-90,11:06:14
16,58,-83.24882053,-81.77153806,11:06:14
17,59,-81.97689872,-80.76837203,11:06:14
18,67,-80.18277945,-78.85256213,11:06:14
19,68,-80.57195378,-78.85256213,11:06:14
20,75,-79.22825074,-78.10932046,11:06:14
21,76,-80.18277945,-79.22825074,11:06:14
22,76,-83.69000841,-81.97689872,11:06:14
23,76,-90,-89.38139986,11:06:14
24,68,-84.37046428,-82.81671245,11:06:14
25,74,-90,-86.31404735,11:06:20
26,74,-85.56105804,-85.0757165,11:06:20
11,73,-86.31404735,-84.83770528,11:06:21
12,71,-84.60265632,-82.81671245,11:06:21
13,70,-83.4682334,-82.18401476,11:06:22
14,70,-88.49141223,-87.09981751,11:06:23
15,64,-90,-90,11:06:23
16,55,-84.60265632,-82.60383794,11:06:23
17,55,-81.97689872,-79.79805712,11:06:23
18,64,-79.98989323,-78.29423799,11:06:23
19,64,-79.98989323,-79.04002478,11:06:23
20,73,-79.60721041,-77.74099213,11:06:23
21,75,-80.57195378,-79.04002478,11:06:23
22,77,-83.4682334,-82.60383794,11:06:23
23,77,-90,-89.68807488,11:06:23
24,68,-84.60265632,-83.0316771,11:06:23
25,73,-89.07982737,-87.64351265,11:06:23
26,76,-85.31679751,-83.69000841,11:06:23
11,75,-86.57216784,-84.14102596,11:06:23
12,73,-84.37046428,-83.0316771,11:06:23
13,72,-84.14102596,-82.39296693,11:06:31
14,72,-89.07982737,-87.36959568,11:06:31
15,65,-90,-90,11:06:31
16,56,-83.4682334,-81.77153806,11:06:31
17,56,-82.39296693,-81.16520939,11:06:31
18,65,-80.57195378,-78.85256213,11:06:31
19,66,-79.98989323,-78.66581039,11:06:31
20,72,-79.60721041,-78.10932046,11:06:31
21,73,-81.16520939,-79.60721041,11:06:31
22,76,-84.37046428,-83.0316771,11:06:35
23,76,-90,-89.07982737,11:06:35
24,67,-85.0757165,-84.14102596,11:06:35
25,73,-89.07982737,-87.09981751,11:06:37
26,75,-86.83405012,-85.56105804,11:06:37
11,73,-86.05956766,-84.37046428,11:06:37
12,71,-84.83770528,-83.24882053,11:06:37
13,71,-83.0316771,-80.96610072,11:06:39
14,70,-88.20428693,-86.31404735,11:06:40
15,65,-90,-90,11:06:40
16,56,-84.14102596,-82.18401476,11:06:40
17,56,-81.97689872,-81.16520939,11:06:40
19,65,-81.56785393,-79.79805712,11:06:40
20,66,-79.98989323,-77.74099213,11:06:40
21,73,-81.16520939,-79.60721041,11:06:40
22,76,-84.37046428,-83.0316771,11:06:40
23,77,-90,-90,11:06:40
24,69,-85.31679751,-83.4682334,11:06:40
25,68,-87.9216988,-88.20428693,11:06:40
26,68,-86.05956766,-84.14102596,11:06:40
11,75,-87.64351265,-84.60265632,11:06:40
12,72,-83.91424032,-82.81671245,11:06:40
13,72,-82.60383794,-81.56785393,11:06:47
14,72,-87.09981751,-86.31404735,11:06:48
15,69,-90,-90,11:06:48
16,60,-84.83770528,-83.24882053,11:06:48
17,60,-82.81671245,-81.16520939,11:06:48
18,68,-81.77153806,-80.37677824,11:06:48
19,69,-80.96610072,-78.47971875,11:06:48
20,74,-79.79805712,-78.29423799,11:06:48
21,75,-80.57195378,-79.04002478,11:06:48
22,79,-83.91424032,-82.81671245,11:06:48
23,79,-90,-90,11:06:48
24,70,-84.14102596,-83.0316771,11:06:48
25,73,-88.49141223,-86.83405012,11:06:48
26,76,-86.83405012,-85.31679751,11:06:48
11,75,-87.64351265,-84.60265632,11:06:48
12,71,-84.83770528,-82.60383794,11:06:48
13,70,-83.91424032,-81.56785393,11:06:56
14,70,-88.49141223,-85.80861003,11:06:56
15,65,-90,-90,11:06:56
16,56,-84.14102596,-83.24882053,11:06:56
17,55,-83.0316771,-81.16520939,11:06:56
18,64,-81.36576939,-79.98989323,11:06:56
19,65,-81.36576939,-79.79805712,11:06:56
20,70,-80.18277945,-78.29423799,11:06:56
21,73,-81.16520939,-79.98989323,11:06:56
22,76,-84.14102596,-83.0316771,11:06:56
23,77,-90,-89.68807488,11:06:56
24,68,-85.0757165,-85.0757165,11:06:56
25,72,-89.07982737,-87.36959568,11:06:56
26,75,-86.83405012,-84.60265632,11:06:56
11,73,-86.83405012,-83.4682334,11:06:56
12,70,-85.0757165,-83.0316771,11:06:56
13,70,-83.69000841,-82.18401476,11:07:04
14,69,-89.38139986,-87.9216988,11:07:04
15,62,-90,-89.38139986,11:07:04
16,53,-83.69000841,-81.77153806,11:07:04
17,53,-82.18401476,-80.57195378,11:07:04
18,62,-79.98989323,-78.85256213,11:07:04
19,63,-79.79805712,-78.29423799,11:07:04
20,70,-79.41729406,-78.10932046,11:07:04
21,72,-80.18277945,-78.47971875,11:07:04
22,75,-83.24882053,-81.77153806,11:07:04
23,76,-90,-87.9216988,11:07:04
24,67,-85.0757165,-83.4682334,11:07:04
25,73,-88.20428693,-84.83770528,11:07:04
26,78,-85.0757165,-83.4682334,11:07:04
11,77,-87.09981751,-84.83770528,11:07:12
12,74,-84.14102596,-83.0316771,11:07:12
13,74,-83.69000841,-81.97689872,11:07:13
14,73,-88.78321235,-87.36959568,11:07:13
15,67,-90,-90,11:07:13
16,58,-83.0316771,-81.97689872,11:07:13
17,58,-81.36576939,-79.79805712,11:07:13
18,67,-80.18277945,-78.66581039,11:07:13
19,68,-79.79805712,-78.10932046,11:07:13
20,73,-80.37677824,-78.47971875,11:07:13
21,74,-80.18277945,-78.85256213,11:07:13
22,77,-83.0316771,-82.60383794,11:07:13
23,77,-90,-90,11:07:13
24,68,-84.14102596,-83.4682334,11:07:13
25,74,-88.78321235,-86.57216784,11:07:13
26,77,-84.83770528,-84.37046428,11:07:13
11,76,-86.31404735,-84.60265632,11:07:20
12,74,-84.83770528,-82.60383794,11:07:20
13,74,-83.4682334,-81.97689872,11:07:21
14,73,-88.78321235,-87.9216988,11:07:21
15,67,-90,-89.38139986,11:07:21
16,58,-83.24882053,-81.56785393,11:07:21
17,58,-81.56785393,-80.18277945,11:07:21
18,67,-80.37677824,-78.47971875,11:07:21
19,68,-79.79805712,-78.85256213,11:07:21
20,74,-79.60721041,-78.29423799,11:07:21
21,75,-80.76837203,-79.60721041,11:07:21
22,77,-82.81671245,-81.56785393,11:07:21
23,77,-89.68807488,-89.07982737,11:07:21
24,69,-83.91424032,-83.0316771,11:07:21
25,75,-88.20428693,-85.31679751,11:07:21
26,79,-84.14102596,-84.37046428,11:07:21
11,79,-86.31404735,-84.14102596,11:07:29
12,77,-84.37046428,-83.24882053,11:07:29
13,76,-83.4682334,-81.56785393,11:07:30
14,76,-87.64351265,-87.36959568,11:07:30
15,72,-90,-90,11:07:30
16,63,-84.60265632,-83.0316771,11:07:30
17,63,-82.39296693,-80.57195378,11:07:30
18,71,-80.18277945,-79.60721041,11:07:30
19,71,-81.16520939,-79.41729406,11:07:30
20,76,-79.41729406,-78.10932046,11:07:30
21,76,-81.16520939,-79.79805712,11:07:30
22,78,-83.24882053,-82.39296693,11:07:30
23,79,-90,-90,11:07:30
24,70,-84.37046428,-83.24882053,11:07:30
25,73,-88.49141223,-88.78321235,11:07:30
26,77,-86.83405012,-85.56105804,11:07:30
11,75,-85.80861003,-85.31679751,11:07:30
12,74,-83.91424032,-81.97689872,11:07:30
13,73,-83.24882053,-81.16520939,11:07:38
14,73,-89.38139986,-87.9216988,11:07:38
15,65,-90,-90,11:07:38
16,56,-83.24882053,-82.18401476,11:07:38
17,56,-83.24882053,-81.16520939,11:07:38
18,65,-81.16520939,-79.22825074,11:07:38
19,66,-80.76837203,-79.04002478,11:07:38
20,71,-79.60721041,-78.10932046,11:07:38
21,74,-80.76837203,-79.04002478,11:07:38
22,75,-83.4682334,-81.97689872,11:07:38
23,75,-90,-90,11:07:38
24,67,-85.0757165,-84.14102596,11:07:38
25,73,-89.07982737,-85.56105804,11:07:38
26,75,-85.31679751,-85.0757165,11:07:38
11,75,-86.57216784,-84.83770528,11:07:38
12,73,-85.0757165,-82.60383794,11:07:38
13,72,-83.24882053,-81.36576939,11:07:47
14,71,-88.78321235,-88.20428693,11:07:47
15,65,-90,-90,11:07:47
16,56,-83.91424032,-82.81671245,11:07:47
17,56,-82.39296693,-80.96610072,11:07:47
18,65,-81.36576939,-79.60721041,11:07:47
19,66,-80.76837203,-79.41729406,11:07:47
20,73,-79.60721041,-78.29423799,11:07:47
21,74,-80.96610072,-80.18277945,11:07:47
22,76,-83.24882053,-82.18401476,11:07:47
23,77,-90,-90,11:07:47
24,68,-85.80861003,-83.24882053,11:07:47
25,72,-89.68807488,-87.9216988,11:07:47
26,73,-87.09981751,-85.56105804,11:07:54
11,71,-86.05956766,-85.31679751,11:07:54
12,69,-84.37046428,-82.81671245,11:07:54
13,69,-82.81671245,-81.36576939,11:07:55
14,68,-89.38139986,-87.36959568,11:07:55
15,61,-90,-89.38139986,11:07:55
16,52,-83.4682334,-82.18401476,11:07:55
17,52,-81.97689872,-80.37677824,11:07:55
18,61,-79.41729406,-78.10932046,11:07:55
19,62,-80.37677824,-78.66581039,11:07:55
20,71,-78.66581039,-77.37438302,11:07:55
21,74,-79.79805712,-78.85256213,11:07:55
22,76,-82.81671245,-81.36576939,11:07:55
23,76,-90,-89.07982737,11:07:55
24,67,-83.91424032,-83.24882053,11:07:55
25,74,-88.49141223,-86.83405012,11:07:55
26,78,-84.83770528,-84.83770528,11:07:55
11,77,-85.80861003,-84.37046428,11:07:55
12,76,-84.83770528,-83.4682334,11:07:55
13,75,-83.24882053,-81.56785393,11:08:04
14,75,-89.68807488,-87.36959568,11:08:04
15,66,-90,-89.38139986,11:08:04
16,57,-83.91424032,-82.18401476,11:08:04
17,57,-81.36576939,-79.41729406,11:08:04
18,66,-79.41729406,-77.92492003,11:08:04
19,66,-80.37677824,-78.66581039,11:08:04
20,72,-79.04002478,-77.55749366,11:08:04
21,73,-80.37677824,-78.66581039,11:08:04
22,74,-82.81671245,-80.96610072,11:08:04
23,75,-90,-90,11:08:04
24,66,-83.91424032,-83.0316771,11:08:04
25,74,-89.68807488,-89.07982737,11:08:04
26,75,-87.9216988,-86.57216784,11:08:04
11,71,-85.0757165,-83.4682334,11:08:04
12,70,-84.37046428,-83.24882053,11:08:04
13,69,-84.14102596,-82.39296693,11:08:12
14,69,-90,-88.20428693,11:08:12
15,60,-90,-90,11:08:12
16,50,-84.37046428,-82.60383794,11:08:12
17,50,-81.36576939,-79.22825074,11:08:12
18,59,-79.41729406,-78.85256213,11:08:12
19,60,-78.66581039,-77.55749366,11:08:12
20,68,-79.41729406,-79.04002478,11:08:12
21,72,-79.79805712,-78.29423799,11:08:12
22,73,-83.0316771,-81.97689872,11:08:12
23,74,-90,-88.20428693,11:08:12
24,65,-83.91424032,-83.24882053,11:08:12
25,74,-90,-87.36959568,11:08:12
26,74,-85.31679751,-83.91424032,11:08:12
11,73,-84.60265632,-83.4682334,11:08:12
12,73,-84.14102596,-82.18401476,11:08:12
13,72,-83.4682334,-82.39296693,11:08:21
14,71,-89.38139986,-88.20428693,11:08:21
15,64,-90,-90,11:08:21
16,55,-83.4682334,-81.97689872,11:08:21
17,55,-81.16520939,-79.79805712,11:08:21
18,64,-80.76837203,-79.98989323,11:08:21
